"","idno","cntry","freehms","lrnobed","impcntr","atchctr","atcherp","wrclmch","gndr","agea","age_category"
"11862",65818,"Hungary",2,2,4,4,6,3,"Female",57,"entre 45 y 59"
"11863",65826,"Hungary",3,1,4,10,10,3,"Male",79,"75 o mayor"
"11864",65829,"Hungary",2,4,4,6,7,3,"Female",57,"entre 45 y 59"
"11865",65845,"Hungary",1,1,4,10,10,3,"Female",90,"75 o mayor"
"11866",65875,"Hungary",1,1,4,10,10,3,"Female",90,"75 o mayor"
"11867",65877,"Hungary",2,1,3,8,8,3,"Male",40,"entre 30 y 44"
"11868",65892,"Hungary",1,2,4,6,7,4,"Male",61,"entre 60 y 74"
"11869",65895,"Hungary",1,1,4,10,6,3,"Male",20,"menor de 30"
"11870",65946,"Hungary",5,3,3,7,8,3,"Female",66,"entre 60 y 74"
"11871",65955,"Hungary",1,3,NA,5,10,5,"Male",53,"entre 45 y 59"
"11872",65966,"Hungary",4,2,4,9,6,3,"Male",79,"75 o mayor"
"11873",65973,"Hungary",4,1,3,9,8,4,"Female",18,"menor de 30"
"11874",66008,"Hungary",2,2,2,6,5,2,"Male",19,"menor de 30"
"11875",66048,"Hungary",2,1,4,10,6,3,"Male",38,"entre 30 y 44"
"11876",66049,"Hungary",1,4,3,9,9,4,"Female",27,"menor de 30"
"11877",66073,"Hungary",1,3,2,10,10,3,"Male",38,"entre 30 y 44"
"11878",66084,"Hungary",5,3,2,7,8,5,"Female",52,"entre 45 y 59"
"11879",66099,"Hungary",3,3,3,10,7,3,"Female",44,"entre 30 y 44"
"11880",66149,"Hungary",1,4,1,7,10,3,"Male",26,"menor de 30"
"11881",66168,"Hungary",4,3,3,10,7,3,"Male",67,"entre 60 y 74"
"11882",66177,"Hungary",3,2,4,7,7,4,"Female",42,"entre 30 y 44"
"11883",66214,"Hungary",3,2,3,10,10,3,"Female",48,"entre 45 y 59"
"11884",66232,"Hungary",NA,3,3,10,6,3,"Female",32,"entre 30 y 44"
"11885",66233,"Hungary",5,2,4,5,0,3,"Male",56,"entre 45 y 59"
"11886",66265,"Hungary",4,4,3,10,6,4,"Female",24,"menor de 30"
"11887",66298,"Hungary",2,4,3,4,6,3,"Male",72,"entre 60 y 74"
"11888",66300,"Hungary",3,2,3,9,7,3,"Female",47,"entre 45 y 59"
"11889",66308,"Hungary",1,1,4,10,10,4,"Male",69,"entre 60 y 74"
"11890",66335,"Hungary",3,3,3,10,10,3,"Male",57,"entre 45 y 59"
"11891",66403,"Hungary",4,3,4,10,10,4,"Female",68,"entre 60 y 74"
"11892",66413,"Hungary",3,3,3,9,7,4,"Male",21,"menor de 30"
"11893",66426,"Hungary",3,2,2,9,9,5,"Female",66,"entre 60 y 74"
"11894",66430,"Hungary",2,1,3,7,7,3,"Female",72,"entre 60 y 74"
"11895",66438,"Hungary",3,3,3,7,5,3,"Female",73,"entre 60 y 74"
"11896",66444,"Hungary",3,5,3,8,8,4,"Female",39,"entre 30 y 44"
"11897",66454,"Hungary",3,1,NA,9,8,5,"Male",65,"entre 60 y 74"
"11898",66488,"Hungary",3,2,4,10,10,3,"Female",46,"entre 45 y 59"
"11899",66500,"Hungary",2,3,4,5,5,1,"Female",24,"menor de 30"
"11900",66583,"Hungary",5,5,4,9,9,2,"Female",69,"entre 60 y 74"
"11901",66588,"Hungary",1,2,4,10,10,4,"Female",33,"entre 30 y 44"
"11902",66597,"Hungary",1,1,3,10,9,4,"Female",28,"menor de 30"
"11903",66600,"Hungary",3,2,4,8,9,5,"Female",57,"entre 45 y 59"
"11904",66604,"Hungary",2,4,4,9,8,3,"Female",51,"entre 45 y 59"
"11905",66638,"Hungary",4,2,4,10,9,3,"Female",69,"entre 60 y 74"
"11906",66639,"Hungary",2,3,4,10,10,3,"Female",31,"entre 30 y 44"
"11907",66663,"Hungary",5,1,4,9,7,2,"Female",32,"entre 30 y 44"
"11908",66679,"Hungary",4,1,3,9,5,2,"Female",53,"entre 45 y 59"
"11909",66713,"Hungary",5,1,3,NA,9,3,"Female",48,"entre 45 y 59"
"11910",66720,"Hungary",5,1,3,9,4,3,"Female",52,"entre 45 y 59"
"11911",66739,"Hungary",3,2,3,10,10,1,"Female",72,"entre 60 y 74"
"11912",66760,"Hungary",3,3,4,10,8,5,"Male",67,"entre 60 y 74"
"11913",66765,"Hungary",5,3,3,6,6,5,"Female",58,"entre 45 y 59"
"11914",66777,"Hungary",5,1,4,9,7,4,"Male",33,"entre 30 y 44"
"11915",66805,"Hungary",4,4,3,8,7,4,"Female",61,"entre 60 y 74"
"11916",66806,"Hungary",3,3,3,7,8,3,"Male",25,"menor de 30"
"11917",66854,"Hungary",2,2,4,10,5,3,"Female",67,"entre 60 y 74"
"11918",66881,"Hungary",2,4,2,7,7,4,"Female",61,"entre 60 y 74"
"11919",66898,"Hungary",NA,4,4,5,7,3,"Male",55,"entre 45 y 59"
"11920",66915,"Hungary",1,2,3,6,7,3,"Female",69,"entre 60 y 74"
"11921",66919,"Hungary",4,2,2,7,7,4,"Male",69,"entre 60 y 74"
"11922",66934,"Hungary",1,5,2,5,5,3,"Female",56,"entre 45 y 59"
"11923",66965,"Hungary",3,3,3,8,5,3,"Male",43,"entre 30 y 44"
"11924",66967,"Hungary",3,4,3,10,10,3,"Male",44,"entre 30 y 44"
"11925",66986,"Hungary",2,5,3,4,6,3,"Female",39,"entre 30 y 44"
"11926",66987,"Hungary",3,2,4,9,9,3,"Male",26,"menor de 30"
"11927",67017,"Hungary",3,4,3,5,9,3,"Male",30,"entre 30 y 44"
"11928",67026,"Hungary",2,5,2,10,10,4,"Female",16,"menor de 30"
"11929",67046,"Hungary",5,1,4,10,6,4,"Female",68,"entre 60 y 74"
"11930",67103,"Hungary",2,1,4,10,9,4,"Female",81,"75 o mayor"
"11931",67113,"Hungary",3,3,3,6,6,3,"Female",33,"entre 30 y 44"
"11932",67140,"Hungary",3,1,4,10,8,4,"Male",38,"entre 30 y 44"
"11933",67143,"Hungary",2,4,3,9,8,3,"Male",74,"entre 60 y 74"
"11934",67172,"Hungary",2,3,3,10,10,3,"Male",45,"entre 45 y 59"
"11935",67186,"Hungary",1,1,4,10,10,3,"Female",20,"menor de 30"
"11936",67302,"Hungary",3,3,3,7,5,3,"Male",73,"entre 60 y 74"
"11937",67316,"Hungary",3,1,4,9,7,2,"Female",62,"entre 60 y 74"
"11938",67317,"Hungary",1,5,1,5,9,3,"Female",19,"menor de 30"
"11939",67319,"Hungary",4,3,3,8,9,2,"Male",47,"entre 45 y 59"
"11940",67330,"Hungary",3,3,2,5,5,4,"Female",19,"menor de 30"
"11941",67351,"Hungary",2,2,3,9,8,3,"Male",83,"75 o mayor"
"11942",67356,"Hungary",3,3,4,10,7,3,"Female",62,"entre 60 y 74"
"11943",67364,"Hungary",3,3,3,10,8,5,"Female",53,"entre 45 y 59"
"11944",67368,"Hungary",3,2,2,9,5,2,"Male",36,"entre 30 y 44"
"11945",67372,"Hungary",1,3,3,7,7,4,"Male",43,"entre 30 y 44"
"11946",67376,"Hungary",2,3,3,10,4,3,"Female",46,"entre 45 y 59"
"11947",67380,"Hungary",1,2,4,9,9,3,"Female",53,"entre 45 y 59"
"11948",67395,"Hungary",3,3,3,6,4,3,"Female",66,"entre 60 y 74"
"11949",67405,"Hungary",3,2,3,7,6,3,"Female",27,"menor de 30"
"11950",67415,"Hungary",2,3,3,8,7,4,"Male",17,"menor de 30"
"11951",67416,"Hungary",4,1,3,8,8,4,"Female",50,"entre 45 y 59"
"11952",67444,"Hungary",2,4,4,7,8,4,"Male",66,"entre 60 y 74"
"11953",67455,"Hungary",2,1,4,8,3,3,"Male",27,"menor de 30"
"11954",67473,"Hungary",3,3,3,8,8,2,"Female",60,"entre 60 y 74"
"11955",67484,"Hungary",2,2,2,6,7,4,"Male",55,"entre 45 y 59"
"11956",67488,"Hungary",3,1,3,10,10,3,"Female",54,"entre 45 y 59"
"11957",67493,"Hungary",2,2,4,5,6,3,"Male",85,"75 o mayor"
"11958",67509,"Hungary",3,1,2,5,7,4,"Male",50,"entre 45 y 59"
"11959",67514,"Hungary",2,2,2,7,8,3,"Male",75,"75 o mayor"
"11960",67530,"Hungary",2,3,3,10,10,4,"Male",68,"entre 60 y 74"
"11961",67538,"Hungary",2,2,2,9,7,3,"Male",76,"75 o mayor"
"11962",67544,"Hungary",4,3,4,7,7,3,"Male",64,"entre 60 y 74"
"11963",67547,"Hungary",4,NA,3,5,6,2,"Female",72,"entre 60 y 74"
"11964",67552,"Hungary",3,1,4,8,6,4,"Female",47,"entre 45 y 59"
"11965",67559,"Hungary",1,5,2,10,10,3,"Female",31,"entre 30 y 44"
"11966",67579,"Hungary",5,1,4,10,8,3,"Male",57,"entre 45 y 59"
"11967",67595,"Hungary",3,2,4,10,10,4,"Female",42,"entre 30 y 44"
"11968",67600,"Hungary",3,1,2,10,8,4,"Male",40,"entre 30 y 44"
"11969",67641,"Hungary",3,2,3,10,10,3,"Male",62,"entre 60 y 74"
"11970",67713,"Hungary",2,2,3,7,4,4,"Female",30,"entre 30 y 44"
"11971",67736,"Hungary",NA,4,NA,8,NA,3,"Male",70,"entre 60 y 74"
"11972",67774,"Hungary",1,1,4,0,0,3,"Male",50,"entre 45 y 59"
"11973",67781,"Hungary",1,2,2,6,6,3,"Female",41,"entre 30 y 44"
"11974",67830,"Hungary",1,1,4,10,10,4,"Female",48,"entre 45 y 59"
"11975",67839,"Hungary",1,2,3,6,4,3,"Female",38,"entre 30 y 44"
"11976",67852,"Hungary",5,3,4,10,10,5,"Female",50,"entre 45 y 59"
"11977",67884,"Hungary",4,3,3,5,5,3,"Female",63,"entre 60 y 74"
"11978",67890,"Hungary",1,3,4,10,10,4,"Female",70,"entre 60 y 74"
"11979",67896,"Hungary",1,1,4,10,10,5,"Female",85,"75 o mayor"
"11980",67909,"Hungary",5,1,4,10,10,3,"Female",67,"entre 60 y 74"
"11981",67957,"Hungary",4,1,4,10,8,4,"Female",53,"entre 45 y 59"
"11982",67967,"Hungary",5,2,4,10,NA,3,"Female",70,"entre 60 y 74"
"11983",67987,"Hungary",2,3,3,5,5,3,"Female",67,"entre 60 y 74"
"11984",67991,"Hungary",5,3,4,NA,10,3,"Female",50,"entre 45 y 59"
"11985",67992,"Hungary",3,4,4,6,7,4,"Male",47,"entre 45 y 59"
"11986",68002,"Hungary",2,3,4,10,10,4,"Female",67,"entre 60 y 74"
"11987",68004,"Hungary",3,2,3,10,10,4,"Female",32,"entre 30 y 44"
"11988",68009,"Hungary",4,2,4,8,5,3,"Female",43,"entre 30 y 44"
"11989",68012,"Hungary",2,2,3,8,2,3,"Male",28,"menor de 30"
"11990",68026,"Hungary",2,2,3,9,8,5,"Female",60,"entre 60 y 74"
"11991",68034,"Hungary",2,3,3,7,7,3,"Female",26,"menor de 30"
"11992",68047,"Hungary",5,1,4,8,8,2,"Male",57,"entre 45 y 59"
"11993",68063,"Hungary",3,2,4,5,4,3,"Male",48,"entre 45 y 59"
"11994",68076,"Hungary",2,4,2,10,5,3,"Male",65,"entre 60 y 74"
"11995",68082,"Hungary",2,5,4,6,7,4,"Male",42,"entre 30 y 44"
"11996",68114,"Hungary",2,4,3,8,8,4,"Female",39,"entre 30 y 44"
"11997",68166,"Hungary",2,2,3,8,8,3,"Female",33,"entre 30 y 44"
"11998",68176,"Hungary",3,2,4,10,4,3,"Female",41,"entre 30 y 44"
"11999",68224,"Hungary",3,4,3,8,7,3,"Male",46,"entre 45 y 59"
"12000",68225,"Hungary",2,4,NA,8,7,4,"Female",44,"entre 30 y 44"
"12001",68226,"Hungary",1,2,4,10,10,3,"Female",32,"entre 30 y 44"
