"name","essround","edition","proddate","idno","cntry","dweight","pweight","freehms","lrnobed","impcntr","atchctr","atcherp","wrclmch","gndr","agea","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",67486,"AT",0.98635733,0.33091453,1,4,4,8,7,5,2,83,0.0006952491,57,80
"ESS11e01",11,"1.0","20.06.2024",67523,"AT",1.5012661,0.33091453,1,4,3,10,5,3,1,59,0.00045679047,31,718
"ESS11e01",11,"1.0","20.06.2024",67535,"AT",0.7438183,0.33091453,1,2,3,5,7,3,2,43,0.0009219511,30,705
"ESS11e01",11,"1.0","20.06.2024",67538,"AT",2.256378,0.33091453,1,4,3,8,8,3,2,43,0.0003039225,98,256
"ESS11e01",11,"1.0","20.06.2024",67540,"AT",1.3608531,0.33091453,2,3,3,4,10,5,2,32,0.0005039222,2,553
"ESS11e01",11,"1.0","20.06.2024",67547,"AT",1.364099,0.33091453,1,1,3,10,10,3,2,52,0.0005027231,83,198
"ESS11e01",11,"1.0","20.06.2024",67569,"AT",0.32879525,0.33091453,1,4,2,9,10,4,2,72,0.0020856871,68,125
"ESS11e01",11,"1.0","20.06.2024",67579,"AT",1.1121229,0.33091453,2,3,2,8,5,3,2,28,0.0006166262,101,296
"ESS11e01",11,"1.0","20.06.2024",67594,"AT",1.462649,0.33091453,4,4,3,8,6,4,1,38,0.00046885072,23,429
"ESS11e01",11,"1.0","20.06.2024",67596,"AT",0.8203739,0.33091453,1,5,1,3,4,4,1,20,0.0008359165,79,182
"ESS11e01",11,"1.0","20.06.2024",67624,"AT",1.3608531,0.33091453,1,2,4,10,4,3,2,40,0.0005039222,2,549
"ESS11e01",11,"1.0","20.06.2024",67637,"AT",0.96589863,0.33091453,1,4,2,1,0,4,1,31,0.0007099752,17,412
"ESS11e01",11,"1.0","20.06.2024",67743,"AT",0.83203745,0.33091453,2,1,3,9,6,4,2,74,0.00082419853,94,246
"ESS11e01",11,"1.0","20.06.2024",67745,"AT",1.3340112,0.33091453,2,2,3,10,9,4,2,84,0.0005140617,28,655
"ESS11e01",11,"1.0","20.06.2024",67770,"AT",0.9641515,0.33091453,2,2,4,8,7,4,1,71,0.0007112617,41,19
"ESS11e01",11,"1.0","20.06.2024",67781,"AT",0.48490664,0.33091453,2,3,4,10,10,3,1,78,0.0014142188,113,337
"ESS11e01",11,"1.0","20.06.2024",67817,"AT",1.0528193,0.33091453,1,2,4,5,5,4,2,71,0.00065135973,78,180
"ESS11e01",11,"1.0","20.06.2024",67830,"AT",0.43282506,0.33091453,3,2,4,7,0,2,1,62,0.0015843908,99,263
"ESS11e01",11,"1.0","20.06.2024",67834,"AT",0.83203745,0.33091453,2,3,4,8,7,3,1,58,0.00082419853,94,245
"ESS11e01",11,"1.0","20.06.2024",67839,"AT",0.58181804,0.33091453,1,2,3,10,8,4,2,74,0.0011786572,5,359
"ESS11e01",11,"1.0","20.06.2024",67864,"AT",1.7979591,0.33091453,2,2,1,5,5,3,2,44,0.0003814125,106,532
"ESS11e01",11,"1.0","20.06.2024",67874,"AT",0.90654194,0.33091453,1,5,3,10,8,3,2,71,0.0007564614,73,161
"ESS11e01",11,"1.0","20.06.2024",67933,"AT",1.0258213,0.33091453,1,4,4,8,6,3,2,52,0.0006685024,55,63
"ESS11e01",11,"1.0","20.06.2024",67940,"AT",2.0805652,0.33091453,2,2,3,9,7,5,1,48,0.0003296047,35,756
"ESS11e01",11,"1.0","20.06.2024",67967,"AT",1.8951217,0.33091453,2,3,2,8,7,4,2,45,0.00036185753,24,438
"ESS11e01",11,"1.0","20.06.2024",68003,"AT",4.001857,0.33091453,7,2,2,10,8,3,2,35,0.00016797405,2,562
"ESS11e01",11,"1.0","20.06.2024",68009,"AT",0.45469967,0.33091453,1,4,4,4,4,3,1,67,0.0015081692,83,196
"ESS11e01",11,"1.0","20.06.2024",68015,"AT",0.53514904,0.33091453,2,2,4,8,3,2,1,55,0.001281445,56,71
"ESS11e01",11,"1.0","20.06.2024",68018,"AT",0.43672693,0.33091453,2,2,3,10,6,3,1,72,0.0015702354,100,269
"ESS11e01",11,"1.0","20.06.2024",68038,"AT",2.619325,0.33091453,1,3,3,8,7,4,1,16,0.00026180947,36,789
"ESS11e01",11,"1.0","20.06.2024",68047,"AT",0.43282506,0.33091453,2,3,2,10,6,4,2,78,0.0015843908,99,262
"ESS11e01",11,"1.0","20.06.2024",68082,"AT",2.266355,0.33091453,2,2,3,9,8,5,1,40,0.00030258458,73,161
"ESS11e01",11,"1.0","20.06.2024",68094,"AT",0.5739559,0.33091453,1,3,4,10,6,2,1,40,0.0011948027,43,26
"ESS11e01",11,"1.0","20.06.2024",68096,"AT",1.9245479,0.33091453,1,2,3,8,7,3,2,43,0.00035632474,102,299
"ESS11e01",11,"1.0","20.06.2024",68104,"AT",1.0381324,0.33091453,3,1,3,10,10,4,1,68,0.00066057476,64,113
"ESS11e01",11,"1.0","20.06.2024",68114,"AT",1.745898,0.33091453,2,4,2,8,7,3,2,35,0.00039278585,105,314
"ESS11e01",11,"1.0","20.06.2024",68123,"AT",0.41601872,0.33091453,3,2,3,9,2,3,2,83,0.0016483971,94,245
"ESS11e01",11,"1.0","20.06.2024",68142,"AT",0.9669464,0.33091453,5,2,3,10,5,3,2,78,0.00070920587,61,105
"ESS11e01",11,"1.0","20.06.2024",68145,"AT",0.9197811,0.33091453,2,2,3,8,7,4,1,67,0.0007455731,67,118
"ESS11e01",11,"1.0","20.06.2024",68152,"AT",0.7593551,0.33091453,1,3,1,8,8,5,2,74,0.00090308744,95,531
"ESS11e01",11,"1.0","20.06.2024",68156,"AT",0.68042654,0.33091453,2,1,3,10,7,4,2,83,0.0010078443,2,547
"ESS11e01",11,"1.0","20.06.2024",68166,"AT",0.680678,0.33091453,3,1,2,10,3,4,1,70,0.001007472,11,394
"ESS11e01",11,"1.0","20.06.2024",68172,"AT",1.3796715,0.33091453,1,3,3,9,7,3,2,28,0.0004970488,67,122
"ESS11e01",11,"1.0","20.06.2024",68190,"AT",0.8110873,0.33091453,1,3,3,8,6,3,2,48,0.0008454873,16,402
"ESS11e01",11,"1.0","20.06.2024",68207,"AT",0.6670056,0.33091453,1,3,2,10,9,4,2,80,0.0010281234,28,666
"ESS11e01",11,"1.0","20.06.2024",68223,"AT",2.370229,0.33091453,2,2,2,10,7,3,1,43,0.00028932394,107,316
"ESS11e01",11,"1.0","20.06.2024",68224,"AT",0.8648056,0.33091453,2,2,1,8,8,3,1,47,0.0007929691,97,254
"ESS11e01",11,"1.0","20.06.2024",68225,"AT",0.4512756,0.33091453,5,1,4,10,0,6,2,74,0.0015196125,98,257
"ESS11e01",11,"1.0","20.06.2024",68226,"AT",0.9812141,0.33091453,1,3,2,8,10,3,1,47,0.0006988934,92,233
"ESS11e01",11,"1.0","20.06.2024",68237,"AT",1.3963013,0.33091453,4,2,4,10,10,3,1,62,0.000491129,40,13
"ESS11e01",11,"1.0","20.06.2024",68262,"AT",0.40374362,0.33091453,2,3,4,5,4,3,2,54,0.0016985136,22,425
"ESS11e01",11,"1.0","20.06.2024",68306,"AT",1.0046444,0.33091453,3,3,3,7,7,3,1,58,0.00068259385,8,379
"ESS11e01",11,"1.0","20.06.2024",68342,"AT",1.2584056,0.33091453,1,1,3,10,10,4,2,63,0.00054494676,76,168
"ESS11e01",11,"1.0","20.06.2024",68353,"AT",1.2411042,0.33091453,1,3,4,10,3,2,1,69,0.00055254344,108,320
"ESS11e01",11,"1.0","20.06.2024",68366,"AT",0.6098981,0.33091453,1,3,2,8,6,3,2,63,0.0011243912,69,147
"ESS11e01",11,"1.0","20.06.2024",68372,"AT",2.7432706,0.33091453,7,3,3,9,0,1,2,36,0.00024998045,51,51
"ESS11e01",11,"1.0","20.06.2024",68394,"AT",0.9641516,0.33091453,2,2,3,8,7,4,2,67,0.00071126164,41,15
"ESS11e01",11,"1.0","20.06.2024",68401,"AT",1.9045192,0.33091453,2,3,3,8,5,3,2,27,0.00036007198,114,343
"ESS11e01",11,"1.0","20.06.2024",68469,"AT",0.8700288,0.33091453,2,2,2,9,9,4,1,57,0.00078820845,103,308
"ESS11e01",11,"1.0","20.06.2024",68487,"AT",1.544455,0.33091453,1,1,2,7,6,4,2,24,0.00044401686,53,57
"ESS11e01",11,"1.0","20.06.2024",68551,"AT",1.3096625,0.33091453,1,3,2,6,4,3,2,58,0.00052361895,36,820
"ESS11e01",11,"1.0","20.06.2024",68597,"AT",1.0806355,0.33091453,7,2,3,9,5,3,2,61,0.00063459325,58,81
"ESS11e01",11,"1.0","20.06.2024",68602,"AT",1.0974226,0.33091453,3,2,3,8,7,3,2,81,0.0006248861,42,22
"ESS11e01",11,"1.0","20.06.2024",68615,"AT",0.8146224,0.33091453,2,2,3,9,7,3,2,73,0.0008418183,38,1
"ESS11e01",11,"1.0","20.06.2024",68628,"AT",0.41984272,0.33091453,2,4,2,10,7,3,1,70,0.0016333832,80,186
"ESS11e01",11,"1.0","20.06.2024",68638,"AT",0.4598905,0.33091453,1,3,3,8,6,3,1,54,0.0014911463,67,122
"ESS11e01",11,"1.0","20.06.2024",68651,"AT",0.9982112,0.33091453,3,2,3,8,8,3,2,59,0.00068699295,48,39
"ESS11e01",11,"1.0","20.06.2024",68669,"AT",0.3849096,0.33091453,2,1,3,10,5,4,1,83,0.0017816237,102,298
"ESS11e01",11,"1.0","20.06.2024",68697,"AT",0.48490664,0.33091453,2,4,2,7,3,3,1,26,0.0014142188,113,338
"ESS11e01",11,"1.0","20.06.2024",68698,"AT",0.99414355,0.33091453,1,1,3,10,5,3,2,80,0.00068980386,84,518
"ESS11e01",11,"1.0","20.06.2024",68701,"AT",3.2906384,0.33091453,1,1,7,10,10,3,2,47,0.00020839847,46,33
"ESS11e01",11,"1.0","20.06.2024",68707,"AT",1.2988544,0.33091453,2,2,2,5,7,2,2,63,0.00052797614,10,392
"ESS11e01",11,"1.0","20.06.2024",68708,"AT",0.5486541,0.33091453,1,2,2,10,10,5,1,69,0.0012499023,51,54
"ESS11e01",11,"1.0","20.06.2024",68717,"AT",0.9137663,0.33091453,2,2,3,10,3,3,2,51,0.0007504808,3,351
"ESS11e01",11,"1.0","20.06.2024",68742,"AT",0.4991056,0.33091453,1,2,3,6,6,3,2,24,0.0013739859,48,40
"ESS11e01",11,"1.0","20.06.2024",68749,"AT",0.58181804,0.33091453,1,3,1,10,10,5,1,69,0.0011786572,5,365
"ESS11e01",11,"1.0","20.06.2024",68765,"AT",1.1121229,0.33091453,2,2,3,10,4,3,2,69,0.0006166262,101,296
"ESS11e01",11,"1.0","20.06.2024",68770,"AT",0.49317864,0.33091453,3,2,4,10,9,3,1,85,0.0013904984,57,78
"ESS11e01",11,"1.0","20.06.2024",68777,"AT",0.8224978,0.33091453,2,1,3,7,5,3,2,58,0.0008337579,19,419
"ESS11e01",11,"1.0","20.06.2024",68791,"AT",1.9644935,0.33091453,2,2,1,4,2,5,2,46,0.00034907932,36,813
"ESS11e01",11,"1.0","20.06.2024",68802,"AT",0.6854701,0.33091453,4,2,3,10,5,1,1,66,0.0010004288,12,592
"ESS11e01",11,"1.0","20.06.2024",68805,"AT",1.147912,0.33091453,3,2,3,8,6,4,2,69,0.00059740123,43,29
"ESS11e01",11,"1.0","20.06.2024",68848,"AT",0.65053284,0.33091453,3,2,2,10,8,3,2,81,0.0010541574,54,493
"ESS11e01",11,"1.0","20.06.2024",68849,"AT",1.6054469,0.33091453,1,3,3,88,88,3,1,51,0.00042714836,56,70
"ESS11e01",11,"1.0","20.06.2024",68890,"AT",0.87345386,0.33091453,2,2,3,8,5,3,2,72,0.0007851177,100,268
"ESS11e01",11,"1.0","20.06.2024",68907,"AT",1.7218678,0.33091453,1,3,2,10,8,3,1,16,0.00039826753,43,28
"ESS11e01",11,"1.0","20.06.2024",68923,"AT",1.159529,0.33091453,2,3,2,10,10,3,2,67,0.000591416,87,212
"ESS11e01",11,"1.0","20.06.2024",68925,"AT",1.9045191,0.33091453,2,2,2,10,5,3,1,55,0.000360072,114,342
"ESS11e01",11,"1.0","20.06.2024",68926,"AT",1.6292447,0.33091453,2,2,3,9,9,4,1,42,0.0004209092,38,4
"ESS11e01",11,"1.0","20.06.2024",68948,"AT",0.7417395,0.33091453,1,2,3,10,10,5,2,70,0.00092453486,29,687
"ESS11e01",11,"1.0","20.06.2024",68995,"AT",0.5190663,0.33091453,2,1,3,10,5,3,1,72,0.0013211494,64,112
"ESS11e01",11,"1.0","20.06.2024",69034,"AT",0.5487113,0.33091453,1,3,2,10,8,3,1,68,0.0012497721,42,25
"ESS11e01",11,"1.0","20.06.2024",69052,"AT",0.7875714,0.33091453,2,3,3,9,7,3,2,53,0.0008707326,88,223
"ESS11e01",11,"1.0","20.06.2024",69072,"AT",0.80520123,0.33091453,3,4,4,5,4,4,1,63,0.0008516679,85,199
"ESS11e01",11,"1.0","20.06.2024",69090,"AT",1.3158097,0.33091453,3,3,3,7,7,3,1,55,0.00052117265,96,251
"ESS11e01",11,"1.0","20.06.2024",69097,"AT",1.5396384,0.33091453,2,2,2,10,9,3,1,18,0.00044540592,102,298
"ESS11e01",11,"1.0","20.06.2024",69115,"AT",0.43282506,0.33091453,1,1,4,9,3,3,1,42,0.0015843908,99,259
"ESS11e01",11,"1.0","20.06.2024",69145,"AT",0.8656501,0.33091453,2,2,2,10,8,4,1,27,0.0007921954,99,265
"ESS11e01",11,"1.0","20.06.2024",69152,"AT",0.5560615,0.33091453,1,4,1,10,10,5,1,32,0.0012332522,101,274
"ESS11e01",11,"1.0","20.06.2024",69156,"AT",0.7417395,0.33091453,1,3,3,10,10,4,1,58,0.00092453486,29,689
"ESS11e01",11,"1.0","20.06.2024",69160,"AT",1.1934007,0.33091453,1,4,1,9,9,5,2,41,0.0005746301,9,382
"ESS11e01",11,"1.0","20.06.2024",69187,"AT",4.001857,0.33091453,7,1,2,10,2,4,2,36,0.00016480235,35,777
"ESS11e01",11,"1.0","20.06.2024",69192,"AT",1.9283032,0.33091453,2,2,3,9,7,4,1,49,0.00035563082,41,15
"ESS11e01",11,"1.0","20.06.2024",69237,"AT",0.49060702,0.33091453,2,3,3,10,9,3,2,22,0.0013977869,92,232
"ESS11e01",11,"1.0","20.06.2024",69238,"AT",1.8395622,0.33091453,2,2,3,9,7,4,1,38,0.00037278654,67,118
"ESS11e01",11,"1.0","20.06.2024",69264,"AT",1.3870435,0.33091453,1,1,3,10,10,5,2,28,0.000494407,35,775
"ESS11e01",11,"1.0","20.06.2024",69281,"AT",0.45688316,0.33091453,3,2,4,10,8,3,2,86,0.0015009616,3,347
"ESS11e01",11,"1.0","20.06.2024",69309,"AT",0.74771136,0.33091453,3,2,3,7,3,3,2,49,0.0009171508,65,114
"ESS11e01",11,"1.0","20.06.2024",69318,"AT",1.4280057,0.33091453,1,4,3,8,8,3,2,44,0.00048022502,27,635
"ESS11e01",11,"1.0","20.06.2024",69326,"AT",0.87189186,0.33091453,2,2,3,10,7,3,2,71,0.00078652427,109,328
"ESS11e01",11,"1.0","20.06.2024",69335,"AT",1.9882871,0.33091453,1,4,1,7,9,5,1,62,0.00034490193,84,522
"ESS11e01",11,"1.0","20.06.2024",69340,"AT",0.680678,0.33091453,1,2,2,8,7,3,1,64,0.001007472,11,393
"ESS11e01",11,"1.0","20.06.2024",69342,"AT",0.9641516,0.33091453,3,2,3,8,5,4,2,51,0.00071126164,41,17
"ESS11e01",11,"1.0","20.06.2024",69357,"AT",0.8008581,0.33091453,1,2,4,10,6,3,2,54,0.0008562866,112,334
"ESS11e01",11,"1.0","20.06.2024",69358,"AT",0.9926053,0.33091453,2,2,2,10,9,4,1,88,0.0006908728,7,375
"ESS11e01",11,"1.0","20.06.2024",69361,"AT",0.98635733,0.33091453,1,2,3,9,5,3,2,84,0.0006952491,57,79
"ESS11e01",11,"1.0","20.06.2024",69371,"AT",0.6996222,0.33091453,2,2,3,9,8,4,2,83,0.000980192,34,751
"ESS11e01",11,"1.0","20.06.2024",69393,"AT",1.7437838,0.33091453,2,2,3,10,9,3,2,44,0.00039326207,109,323
"ESS11e01",11,"1.0","20.06.2024",69405,"AT",1.1636361,0.33091453,1,2,4,8,9,1,1,57,0.0005893286,5,366
"ESS11e01",11,"1.0","20.06.2024",69420,"AT",1.3340112,0.33091453,1,4,2,8,7,3,2,68,0.0005140617,28,654
"ESS11e01",11,"1.0","20.06.2024",69424,"AT",1.2595282,0.33091453,3,3,3,8,5,4,2,70,0.00054446113,80,189
"ESS11e01",11,"1.0","20.06.2024",69442,"AT",1.159529,0.33091453,2,4,3,8,2,3,2,67,0.000591416,87,213
"ESS11e01",11,"1.0","20.06.2024",69445,"AT",1.9621425,0.33091453,2,3,2,6,5,3,2,58,0.0003494976,104,309
"ESS11e01",11,"1.0","20.06.2024",69446,"AT",0.43672693,0.33091453,3,8,4,8,3,3,1,43,0.0015702354,100,269
"ESS11e01",11,"1.0","20.06.2024",69499,"AT",1.2197961,0.33091453,1,3,3,4,7,3,1,35,0.00056219567,69,141
"ESS11e01",11,"1.0","20.06.2024",69506,"AT",0.8656501,0.33091453,2,2,3,10,10,3,2,71,0.0007921954,99,260
"ESS11e01",11,"1.0","20.06.2024",69517,"AT",1.163636,0.33091453,1,3,1,6,6,3,1,27,0.00058932864,5,367
"ESS11e01",11,"1.0","20.06.2024",69544,"AT",0.60989815,0.33091453,1,2,4,10,6,3,2,68,0.0011243911,69,131
"ESS11e01",11,"1.0","20.06.2024",69557,"AT",0.5486541,0.33091453,2,2,2,10,6,4,1,66,0.0012499023,51,54
"ESS11e01",11,"1.0","20.06.2024",69596,"AT",0.45327097,0.33091453,2,4,3,7,6,3,1,26,0.0015129228,73,159
"ESS11e01",11,"1.0","20.06.2024",69603,"AT",0.5368175,0.33091453,2,4,4,10,5,2,2,28,0.0012774621,59,96
"ESS11e01",11,"1.0","20.06.2024",69611,"AT",1.0381325,0.33091453,1,4,2,9,9,4,2,57,0.0006605747,64,112
"ESS11e01",11,"1.0","20.06.2024",69633,"AT",0.5023222,0.33091453,1,4,2,10,9,4,2,66,0.0013651877,8,378
"ESS11e01",11,"1.0","20.06.2024",69638,"AT",1.0736351,0.33091453,1,3,4,9,5,3,2,43,0.000638731,59,93
"ESS11e01",11,"1.0","20.06.2024",69687,"AT",1.8199416,0.33091453,1,2,3,9,7,4,2,39,0.00037680552,62,106
"ESS11e01",11,"1.0","20.06.2024",69714,"AT",0.7802966,0.33091453,2,2,3,8,6,3,1,75,0.00087885046,32,732
"ESS11e01",11,"1.0","20.06.2024",69734,"AT",0.83968544,0.33091453,2,1,4,5,0,4,1,72,0.0008166916,80,189
"ESS11e01",11,"1.0","20.06.2024",69743,"AT",0.7227953,0.33091453,2,5,3,8,2,3,1,51,0.0009487666,115,345
"ESS11e01",11,"1.0","20.06.2024",69746,"AT",1.0806355,0.33091453,2,3,4,10,7,2,2,64,0.00063459325,58,86
"ESS11e01",11,"1.0","20.06.2024",69749,"AT",0.5560615,0.33091453,1,1,2,7,7,4,2,80,0.0012332522,101,281
"ESS11e01",11,"1.0","20.06.2024",69758,"AT",0.71400285,0.33091453,2,2,3,10,5,4,2,66,0.00096045004,27,642
"ESS11e01",11,"1.0","20.06.2024",69761,"AT",0.6854701,0.33091453,2,2,4,9,7,3,1,40,0.0010004288,12,588
"ESS11e01",11,"1.0","20.06.2024",69773,"AT",0.8656248,0.33091453,1,2,2,10,7,5,1,64,0.0007922186,16,405
"ESS11e01",11,"1.0","20.06.2024",69785,"AT",1.664075,0.33091453,2,2,2,8,6,3,2,38,0.0004120992,94,239
"ESS11e01",11,"1.0","20.06.2024",69799,"AT",1.7725695,0.33091453,3,3,2,10,9,1,1,38,0.0003868757,77,173
"ESS11e01",11,"1.0","20.06.2024",69808,"AT",1.2931796,0.33091453,1,1,3,8,8,4,1,34,0.000530293,37,839
"ESS11e01",11,"1.0","20.06.2024",69810,"AT",1.6681845,0.33091453,1,1,2,10,6,3,2,41,0.00041108407,101,293
"ESS11e01",11,"1.0","20.06.2024",69836,"AT",2.295824,0.33091453,2,2,3,8,7,4,1,38,0.00029870062,43,29
"ESS11e01",11,"1.0","20.06.2024",69857,"AT",1.2112308,0.33091453,1,3,2,10,10,4,1,43,0.00056617125,22,425
"ESS11e01",11,"1.0","20.06.2024",69946,"AT",0.4350144,0.33091453,2,2,1,7,7,3,1,45,0.0015764169,103,307
"ESS11e01",11,"1.0","20.06.2024",69959,"AT",0.5403178,0.33091453,2,2,3,9,8,3,1,59,0.0012691865,58,86
"ESS11e01",11,"1.0","20.06.2024",69967,"AT",0.68042654,0.33091453,2,2,2,10,10,5,1,64,0.0010078443,2,567
"ESS11e01",11,"1.0","20.06.2024",69991,"AT",1.9338927,0.33091453,2,2,3,9,7,4,1,49,0.00035460296,61,103
"ESS11e01",11,"1.0","20.06.2024",69997,"AT",0.4737804,0.33091453,3,3,4,8,7,4,2,71,0.0014474302,24,434
"ESS11e01",11,"1.0","20.06.2024",70024,"AT",0.39120933,0.33091453,1,4,4,10,4,2,2,54,0.0017529337,45,32
"ESS11e01",11,"1.0","20.06.2024",70025,"AT",0.60989815,0.33091453,2,2,3,9,10,3,2,18,0.0011243911,69,136
"ESS11e01",11,"1.0","20.06.2024",70043,"AT",1.7682428,0.33091453,2,1,3,9,7,4,1,52,0.00038782234,60,98
"ESS11e01",11,"1.0","20.06.2024",70046,"AT",0.69250387,0.33091453,2,3,4,6,10,4,1,43,0.0009902675,33,461
"ESS11e01",11,"1.0","20.06.2024",70048,"AT",1.3664991,0.33091453,1,4,2,10,8,3,2,45,0.00050184014,93,236
"ESS11e01",11,"1.0","20.06.2024",70054,"AT",1.0973083,0.33091453,2,3,2,5,5,3,1,67,0.00062495115,51,51
"ESS11e01",11,"1.0","20.06.2024",70057,"AT",0.9065419,0.33091453,2,4,3,8,7,4,2,47,0.0007564615,73,160
"ESS11e01",11,"1.0","20.06.2024",70073,"AT",0.68042654,0.33091453,1,1,4,9,4,3,1,77,0.0010078443,2,573
"ESS11e01",11,"1.0","20.06.2024",70085,"AT",0.83203745,0.33091453,2,3,2,10,8,4,2,76,0.00082419853,94,244
"ESS11e01",11,"1.0","20.06.2024",70100,"AT",0.5811279,0.33091453,1,2,2,8,8,3,1,32,0.0011800571,75,163
"ESS11e01",11,"1.0","20.06.2024",70111,"AT",1.6461338,0.33091453,2,2,3,9,7,4,1,53,0.00041659072,42,24
"ESS11e01",11,"1.0","20.06.2024",70118,"AT",1.1479118,0.33091453,2,2,4,7,6,4,1,65,0.00059740135,43,27
"ESS11e01",11,"1.0","20.06.2024",70120,"AT",1.3158097,0.33091453,1,3,3,8,8,3,2,55,0.00052117265,96,248
"ESS11e01",11,"1.0","20.06.2024",70122,"AT",0.68042654,0.33091453,1,2,3,10,8,3,2,82,0.0010078443,2,570
"ESS11e01",11,"1.0","20.06.2024",70145,"AT",0.6098981,0.33091453,2,2,2,8,8,3,1,61,0.0011243912,69,127
"ESS11e01",11,"1.0","20.06.2024",70169,"AT",0.53681755,0.33091453,2,2,3,10,7,4,2,80,0.001277462,59,91
"ESS11e01",11,"1.0","20.06.2024",70196,"AT",0.60989815,0.33091453,1,4,2,9,6,3,1,58,0.0011243911,69,150
"ESS11e01",11,"1.0","20.06.2024",70207,"AT",0.5403178,0.33091453,7,2,3,7,7,3,2,65,0.0012691865,58,81
"ESS11e01",11,"1.0","20.06.2024",70212,"AT",1.7437838,0.33091453,1,5,2,5,5,3,2,22,0.00039326207,109,324
"ESS11e01",11,"1.0","20.06.2024",70225,"AT",1.0641344,0.33091453,2,2,2,10,7,2,2,65,0.0006444337,85,200
"ESS11e01",11,"1.0","20.06.2024",70243,"AT",1.1622558,0.33091453,1,3,1,10,0,1,2,76,0.00059002853,75,162
"ESS11e01",11,"1.0","20.06.2024",70250,"AT",0.5560615,0.33091453,2,2,3,8,8,4,2,73,0.0012332522,101,290
"ESS11e01",11,"1.0","20.06.2024",70293,"AT",2.9824305,0.33091453,2,3,3,10,10,5,2,57,0.00022993464,84,517
"ESS11e01",11,"1.0","20.06.2024",70299,"AT",1.2197962,0.33091453,1,2,1,5,2,5,1,32,0.0005621956,69,126
"ESS11e01",11,"1.0","20.06.2024",70318,"AT",0.3849096,0.33091453,2,2,2,10,7,3,2,72,0.0017816237,102,298
"ESS11e01",11,"1.0","20.06.2024",70330,"AT",0.7593551,0.33091453,1,5,1,8,0,2,2,36,0.00090308744,95,524
"ESS11e01",11,"1.0","20.06.2024",70334,"AT",0.5560615,0.33091453,1,2,2,10,6,4,2,40,0.0012332522,101,278
"ESS11e01",11,"1.0","20.06.2024",70339,"AT",0.49060705,0.33091453,2,2,4,7,7,3,2,81,0.0013977868,92,233
"ESS11e01",11,"1.0","20.06.2024",70376,"AT",0.873454,0.33091453,2,2,3,6,7,3,1,22,0.00078511756,100,273
"ESS11e01",11,"1.0","20.06.2024",70383,"AT",1.5396384,0.33091453,3,1,3,5,5,4,1,32,0.00044540592,102,299
"ESS11e01",11,"1.0","20.06.2024",70419,"AT",0.8656501,0.33091453,2,2,2,10,8,3,1,70,0.0007921954,99,261
"ESS11e01",11,"1.0","20.06.2024",70476,"AT",2.0800936,0.33091453,2,2,3,10,6,3,2,58,0.00032967937,94,242
"ESS11e01",11,"1.0","20.06.2024",70484,"AT",0.4666434,0.33091453,1,2,1,10,10,4,2,53,0.0014695677,71,155
"ESS11e01",11,"1.0","20.06.2024",70504,"AT",1.1479118,0.33091453,3,2,3,10,6,4,2,81,0.00059740135,43,28
"ESS11e01",11,"1.0","20.06.2024",70515,"AT",0.45549974,0.33091453,1,1,3,10,8,4,2,76,0.0015055202,93,235
"ESS11e01",11,"1.0","20.06.2024",70536,"AT",0.53514904,0.33091453,1,8,3,9,5,3,1,27,0.0012814449,56,73
"ESS11e01",11,"1.0","20.06.2024",70542,"AT",1.4545056,0.33091453,2,2,2,7,8,5,2,19,0.0004714757,81,193
"ESS11e01",11,"1.0","20.06.2024",70548,"AT",0.69250387,0.33091453,2,4,3,3,9,4,1,47,0.0009902675,33,460
"ESS11e01",11,"1.0","20.06.2024",70551,"AT",0.99414355,0.33091453,1,2,3,10,6,4,2,73,0.00068980386,84,519
"ESS11e01",11,"1.0","20.06.2024",70560,"AT",0.54141074,0.33091453,2,2,4,7,4,3,2,60,0.0012666244,53,59
"ESS11e01",11,"1.0","20.06.2024",70562,"AT",1.2931796,0.33091453,1,4,3,9,9,5,2,65,0.000530293,37,833
"ESS11e01",11,"1.0","20.06.2024",70568,"AT",0.5797645,0.33091453,2,2,2,10,6,2,1,75,0.001182832,87,218
"ESS11e01",11,"1.0","20.06.2024",70571,"AT",0.581818,0.33091453,1,1,3,9,8,3,1,54,0.0011786573,5,363
"ESS11e01",11,"1.0","20.06.2024",70572,"AT",1.0512191,0.33091453,2,2,8,5,5,4,1,73,0.0006523512,72,158
"ESS11e01",11,"1.0","20.06.2024",70577,"AT",1.2984751,0.33091453,1,5,4,10,3,3,2,40,0.0005281303,99,259
"ESS11e01",11,"1.0","20.06.2024",70612,"AT",0.6098981,0.33091453,1,3,1,8,8,4,2,46,0.0011243912,69,135
"ESS11e01",11,"1.0","20.06.2024",70615,"AT",0.5797645,0.33091453,1,4,3,7,3,4,2,48,0.001182832,87,211
"ESS11e01",11,"1.0","20.06.2024",70646,"AT",1.6292448,0.33091453,2,2,3,5,5,5,1,60,0.00042090914,38,6
"ESS11e01",11,"1.0","20.06.2024",70680,"AT",2.6969385,0.33091453,2,2,3,9,8,3,2,65,0.00025427502,106,534
"ESS11e01",11,"1.0","20.06.2024",70713,"AT",1.544455,0.33091453,1,1,4,8,0,4,2,67,0.00044401686,53,57
"ESS11e01",11,"1.0","20.06.2024",70722,"AT",0.6377035,0.33091453,2,3,2,9,8,3,1,37,0.0010753651,6,371
